parent_clip_id,sample_id,source_file,source_path,Brene_Brown,Eckhart_Tolle,Eric_Thomas,Gary_Vee,Jay_Shetty,Nick_Vujicic,other_speaker_present,music_present,audience_reaction_present,silence_present,exit1_prob_Brene_Brown,exit1_prob_Eckhart_Tolle,exit1_prob_Eric_Thomas,exit1_prob_Gary_Vee,exit1_prob_Jay_Shetty,exit1_prob_Nick_Vujicic,exit1_prob_other_speaker_present,exit1_prob_music_present,exit1_prob_audience_reaction_present,exit1_prob_silence_present,exit2_prob_Brene_Brown,exit2_prob_Eckhart_Tolle,exit2_prob_Eric_Thomas,exit2_prob_Gary_Vee,exit2_prob_Jay_Shetty,exit2_prob_Nick_Vujicic,exit2_prob_other_speaker_present,exit2_prob_music_present,exit2_prob_audience_reaction_present,exit2_prob_silence_present,exit3_prob_Brene_Brown,exit3_prob_Eckhart_Tolle,exit3_prob_Eric_Thomas,exit3_prob_Gary_Vee,exit3_prob_Jay_Shetty,exit3_prob_Nick_Vujicic,exit3_prob_other_speaker_present,exit3_prob_music_present,exit3_prob_audience_reaction_present,exit3_prob_silence_present
Eckhart_Tolle__Eckhart_Tolle__0072,Eckhart_Tolle__Eckhart_Tolle__0072_seg0000,Eckhart_Tolle__0072.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0072.wav,0,1,0,0,0,0,0,0,0,0,0.100597754,0.54700404,0.026539847,0.06427084,0.14908513,0.06041352,0.3023861,0.113842286,0.09757792,0.092784666,0.008210431,0.7951209,0.020853592,0.0006405755,0.005102674,0.0479982,0.13025112,0.05238069,0.03360999,0.09653532,8.109614e-06,0.99874675,0.0002991799,1.0879767e-06,0.0023398742,1.52325465e-05,0.007687087,0.009566201,0.03190828,0.13744673
Eckhart_Tolle__Eckhart_Tolle__0072,Eckhart_Tolle__Eckhart_Tolle__0072_seg0001,Eckhart_Tolle__0072.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0072.wav,0,1,0,0,0,0,0,0,0,0,0.13041171,0.60231435,0.012817907,0.023223205,0.087679006,0.08031375,0.27440315,0.0370537,0.15285487,0.12265972,0.00042649763,0.88897735,0.0092149405,3.0753214e-05,0.012864147,0.0011491406,0.08376298,0.049995642,0.039515175,0.25177282,4.9673923e-05,0.975116,3.6864407e-05,7.834321e-06,0.0027592108,0.00014022918,0.018462274,0.005456262,0.012562665,0.22862822
Eckhart_Tolle__Eckhart_Tolle__0072,Eckhart_Tolle__Eckhart_Tolle__0072_seg0002,Eckhart_Tolle__0072.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0072.wav,0,1,0,0,0,0,0,0,0,0,0.09687612,0.70321494,0.012577212,0.045307018,0.06619528,0.048079252,0.2669922,0.04345229,0.14152963,0.1083533,0.0070411055,0.8602637,0.00025481053,0.0010856258,0.036922965,0.017500479,0.10112231,0.008745442,0.040567316,0.12104055,9.47475e-06,0.9996176,0.00014568896,1.0550993e-05,8.95345e-05,0.00055600563,0.0031641526,0.0088045485,0.015451469,0.1048239
Eckhart_Tolle__Eckhart_Tolle__0072,Eckhart_Tolle__Eckhart_Tolle__0072_seg0003,Eckhart_Tolle__0072.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0072.wav,0,1,0,0,0,0,0,0,0,0,0.12702101,0.4361309,0.09706296,0.082150266,0.37309864,0.121420465,0.2772697,0.3649758,0.016735127,0.18541758,0.0011235704,0.6120038,0.024816317,0.000122941,0.36420092,0.0025879927,0.10255795,0.14283468,0.036007836,0.23450057,4.6804682e-05,0.9762556,0.0012981842,0.0020115182,0.035801075,0.0007614245,0.00633603,0.06823186,0.020811494,0.33306172
Eckhart_Tolle__Eckhart_Tolle__0072,Eckhart_Tolle__Eckhart_Tolle__0072_seg0004,Eckhart_Tolle__0072.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0072.wav,0,1,0,0,0,0,0,0,0,0,0.105683014,0.58193105,0.024665343,0.07586672,0.105884254,0.067276806,0.36214662,0.08295979,0.13347863,0.099041685,0.013394008,0.3946209,0.0052284077,0.00022017241,0.046340335,0.022478115,0.19992673,0.0230472,0.06522346,0.10000378,5.4933098e-05,0.99684733,0.0014397735,4.5618353e-06,0.0039258543,5.8902526e-05,0.016005022,0.0039969417,0.0049611903,0.19421394
Eckhart_Tolle__Eckhart_Tolle__0076,Eckhart_Tolle__Eckhart_Tolle__0076_seg0000,Eckhart_Tolle__0076.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0076.wav,0,1,0,0,0,0,0,0,0,1,0.12525979,0.41593522,0.02453545,0.07266164,0.09103918,0.085456215,0.3092261,0.13546143,0.09473498,0.07537436,0.0009898357,0.98027545,0.0018998764,0.009872399,0.03379923,0.041324217,0.117252424,0.10996002,0.0050871177,0.094529115,3.8027833e-06,0.99993074,0.0003101285,2.9076314e-06,2.3687884e-05,5.9464564e-06,0.027883353,0.010478125,0.014898832,0.12776598
Eckhart_Tolle__Eckhart_Tolle__0076,Eckhart_Tolle__Eckhart_Tolle__0076_seg0001,Eckhart_Tolle__0076.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0076.wav,0,1,0,0,0,0,0,0,0,1,0.11652344,0.49158058,0.020342201,0.039760873,0.09477637,0.07150245,0.23880652,0.081278905,0.15828778,0.1220124,0.10615882,0.98739505,0.00015508718,0.0020867425,0.017644778,0.031372678,0.08465288,0.0029402643,0.05246416,0.16985098,0.00032491842,0.9996172,6.0473844e-06,1.6954244e-06,1.8264745e-05,4.4879733e-05,0.016591325,0.000502341,0.03432839,0.2254782
Eckhart_Tolle__Eckhart_Tolle__0076,Eckhart_Tolle__Eckhart_Tolle__0076_seg0002,Eckhart_Tolle__0076.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0076.wav,0,1,0,0,0,0,0,0,0,1,0.1100727,0.6221831,0.036531977,0.05581501,0.116056584,0.0449338,0.2623825,0.07385009,0.14911707,0.20330961,0.0017374776,0.9799691,0.0073568015,0.00014629005,0.0016723927,0.0018488035,0.05879085,0.030120654,0.1032856,0.25198597,1.4038289e-05,0.9898151,6.4024396e-05,3.6926685e-05,0.04429194,2.4258015e-06,0.0026876545,0.01650313,0.06142131,0.17930903
Eckhart_Tolle__Eckhart_Tolle__0076,Eckhart_Tolle__Eckhart_Tolle__0076_seg0003,Eckhart_Tolle__0076.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0076.wav,0,1,0,0,0,0,0,0,0,1,0.12708329,0.013989886,0.1140832,0.020419748,0.12431787,0.07871109,0.12723331,0.23736875,0.18313487,0.23020466,0.008671308,0.39568722,0.00012630549,0.00054917316,0.10525148,0.020432338,0.13444623,0.010275457,0.104680195,0.63294077,0.0010699236,0.8760686,8.036242e-05,0.027613461,0.16937314,0.00036425397,0.018991128,0.053681508,0.02221264,0.7241688
Eckhart_Tolle__Eckhart_Tolle__0076,Eckhart_Tolle__Eckhart_Tolle__0076_seg0004,Eckhart_Tolle__0076.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0076.wav,0,1,0,0,0,0,0,0,0,1,0.11848924,0.27248198,0.09679759,0.046916503,0.41590437,0.16353475,0.38387054,0.1799274,0.03851866,0.22303797,0.0015921679,0.73352456,0.017013317,8.8527355e-05,0.2276582,0.009382258,0.13550833,0.087748565,0.05512744,0.4601317,9.873212e-05,0.32425395,0.00026430842,0.0046556955,0.16588493,0.00035178705,0.06039205,0.09832215,0.027073912,0.64415854
Eckhart_Tolle__Eckhart_Tolle__0092,Eckhart_Tolle__Eckhart_Tolle__0092_seg0000,Eckhart_Tolle__0092.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0092.wav,0,1,0,0,0,0,0,0,0,0,0.08883994,0.11874365,0.036440972,0.10674816,0.12447971,0.06245475,0.34341967,0.24281423,0.111283995,0.03339047,0.013988492,0.29383683,0.0013186742,0.031367186,0.06294431,0.036344517,0.45339018,0.135727,0.01409418,0.066406265,0.00030561106,0.9809703,0.00020695043,0.00070393586,1.7048438e-05,0.00062530435,0.65358,0.006587347,0.005629483,0.11311387
Eckhart_Tolle__Eckhart_Tolle__0092,Eckhart_Tolle__Eckhart_Tolle__0092_seg0001,Eckhart_Tolle__0092.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0092.wav,0,1,0,0,0,0,0,0,0,0,0.11125765,0.20911568,0.030572206,0.13451487,0.083393686,0.07721734,0.36207682,0.24288763,0.061412755,0.034645032,0.013475043,0.94690126,0.0028063261,0.012780023,0.006741454,0.0693771,0.078142636,0.20361863,0.015364115,0.11514629,0.0002704134,0.9998926,0.0017635293,4.6453573e-05,1.8762981e-05,3.197815e-05,0.035076305,0.010185481,0.0052881218,0.27667236
Eckhart_Tolle__Eckhart_Tolle__0092,Eckhart_Tolle__Eckhart_Tolle__0092_seg0002,Eckhart_Tolle__0092.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0092.wav,0,1,0,0,0,0,0,0,0,0,0.12760603,0.20929895,0.09822284,0.08325685,0.32918727,0.15823926,0.38694862,0.2707051,0.051427502,0.14119281,0.0024021342,0.687518,0.015633916,8.66528e-05,0.226709,0.009584366,0.12781972,0.085222565,0.034501694,0.23537318,0.0012280021,0.99663866,0.00489,8.4540865e-05,0.050208494,0.00033016308,0.0013976224,0.010354134,0.015036823,0.18205829
Eckhart_Tolle__Eckhart_Tolle__0092,Eckhart_Tolle__Eckhart_Tolle__0092_seg0003,Eckhart_Tolle__0092.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0092.wav,0,1,0,0,0,0,0,0,0,0,0.0807492,0.07149213,0.030560646,0.08529099,0.08810756,0.073416755,0.33751643,0.19103031,0.17141189,0.03444821,0.01090207,0.70380855,0.003265009,0.06371892,0.009749293,0.084385626,0.20564637,0.22543918,0.035769098,0.0990944,0.038931552,0.99643815,0.0019206719,0.00025682934,3.3285883e-06,0.0011782792,0.15472612,0.005965173,0.03741707,0.15005557
Eckhart_Tolle__Eckhart_Tolle__0092,Eckhart_Tolle__Eckhart_Tolle__0092_seg0004,Eckhart_Tolle__0092.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0092.wav,0,1,0,0,0,0,0,0,0,0,0.104928136,0.5279759,0.013881855,0.042635053,0.04742347,0.04704584,0.24065416,0.053919997,0.17007442,0.09897046,0.0328956,0.96953315,0.0010371746,0.0012717679,0.0031871265,0.0074556526,0.05296194,0.013577173,0.13453722,0.09519355,0.0009699382,0.99999547,2.2315877e-05,1.085058e-05,1.9318753e-05,0.0002389822,0.0034038578,0.0002690576,0.03358857,0.14964071
Eckhart_Tolle__Eckhart_Tolle__0096,Eckhart_Tolle__Eckhart_Tolle__0096_seg0000,Eckhart_Tolle__0096.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0096.wav,0,1,0,0,0,0,0,0,0,0,0.09401514,0.30674365,0.023410099,0.081428,0.085945,0.07684715,0.35875025,0.11293751,0.1332375,0.06111147,0.027771259,0.89679605,0.00024913726,0.011203796,0.004822059,0.037764248,0.12636523,0.012036041,0.13366468,0.1183955,0.00014112632,0.99994445,9.209404e-05,2.799815e-05,5.263371e-06,0.003626577,0.002257016,0.0017276626,0.0080279615,0.09663988
Eckhart_Tolle__Eckhart_Tolle__0096,Eckhart_Tolle__Eckhart_Tolle__0096_seg0001,Eckhart_Tolle__0096.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0096.wav,0,1,0,0,0,0,0,0,0,0,0.10452398,0.109346695,0.06176251,0.102450274,0.2223452,0.11069735,0.38968262,0.2741975,0.103060074,0.065681934,0.013193307,0.6581199,0.017783605,0.0035576473,0.011192692,0.1159473,0.32552454,0.18121165,0.017697645,0.13105913,0.00021283375,0.99394023,0.021419559,1.1344194e-05,4.616088e-05,0.00073774275,0.040099222,0.01706931,0.005348974,0.12432787
Eckhart_Tolle__Eckhart_Tolle__0096,Eckhart_Tolle__Eckhart_Tolle__0096_seg0002,Eckhart_Tolle__0096.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0096.wav,0,1,0,0,0,0,0,0,0,0,0.07716588,0.8181028,0.008120924,0.07762348,0.04945299,0.029747251,0.28455868,0.05158816,0.1442099,0.06986314,0.0074611376,0.96211374,0.0002586872,0.0023136938,0.012559283,0.01544089,0.119691506,0.0027867984,0.16819778,0.250566,2.7956556e-05,0.99997175,0.00017011895,8.1919245e-07,0.00016784036,9.759751e-05,0.00443836,0.0013715554,0.032636862,0.15973018
Eckhart_Tolle__Eckhart_Tolle__0096,Eckhart_Tolle__Eckhart_Tolle__0096_seg0003,Eckhart_Tolle__0096.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0096.wav,0,1,0,0,0,0,0,0,0,0,0.10186862,0.6008422,0.021649525,0.09635273,0.09187722,0.0577798,0.40153244,0.07950196,0.14478323,0.07565529,0.0028164724,0.8156443,0.0021675786,0.0028333487,0.0017452693,0.01775312,0.1680634,0.056379594,0.17757335,0.11888363,3.566353e-05,0.9980215,0.00034063583,6.323993e-05,0.00016134983,0.000111996436,0.050809298,0.0024683762,0.025928028,0.16988179
Eckhart_Tolle__Eckhart_Tolle__0096,Eckhart_Tolle__Eckhart_Tolle__0096_seg0004,Eckhart_Tolle__0096.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0096.wav,0,1,0,0,0,0,0,0,0,0,0.11374283,0.2633996,0.059736013,0.041339107,0.26969478,0.12608288,0.35535157,0.1085505,0.08827041,0.18278825,0.0023590233,0.8574888,0.01035026,4.3565702e-05,0.055324957,0.0057751625,0.20997266,0.021979127,0.034618307,0.24348609,4.333883e-05,0.99456245,0.0003776453,0.00013678295,0.015650185,0.0016729954,0.0024628278,0.015193942,0.015927268,0.23152524
Eckhart_Tolle__Eckhart_Tolle__0098,Eckhart_Tolle__Eckhart_Tolle__0098_seg0000,Eckhart_Tolle__0098.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0098.wav,0,1,0,0,0,0,0,0,0,0,0.117679946,0.13416329,0.04209065,0.12249461,0.105041504,0.10059098,0.36732745,0.28726333,0.072005264,0.036832597,0.016988574,0.8273689,0.0011672337,0.023085538,0.009899045,0.11809493,0.07532326,0.17967804,0.023714397,0.106034,0.009045412,0.99970657,0.0023961677,2.0666303e-05,0.00014938547,1.9137e-05,0.0013311749,0.005053878,0.008595199,0.19322914
Eckhart_Tolle__Eckhart_Tolle__0098,Eckhart_Tolle__Eckhart_Tolle__0098_seg0001,Eckhart_Tolle__0098.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0098.wav,0,1,0,0,0,0,0,0,0,0,0.10720176,0.25788474,0.04498969,0.08253302,0.22788855,0.11876355,0.41960058,0.18673642,0.090406805,0.07149524,0.0021248318,0.80784833,0.026168799,0.00028603998,0.09679718,0.011800698,0.17711352,0.090289734,0.048597626,0.179033,0.00010026812,0.99093705,0.0036640062,0.00016893553,0.0039314707,0.00012650968,0.04124545,0.03391421,0.03523156,0.15127727
Eckhart_Tolle__Eckhart_Tolle__0098,Eckhart_Tolle__Eckhart_Tolle__0098_seg0002,Eckhart_Tolle__0098.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0098.wav,0,1,0,0,0,0,0,0,0,0,0.1046376,0.44900617,0.018994382,0.07217573,0.05458216,0.04565782,0.25061592,0.10853873,0.15622099,0.07374143,0.0023860876,0.99062645,0.00033994205,0.07486089,0.0029529736,0.19660397,0.08900497,0.091974944,0.03423554,0.14265259,6.740204e-05,0.99997246,8.825828e-06,0.00017807355,2.7222197e-06,0.00059984456,0.00038275542,0.007164094,0.005389527,0.077236526
Eckhart_Tolle__Eckhart_Tolle__0098,Eckhart_Tolle__Eckhart_Tolle__0098_seg0003,Eckhart_Tolle__0098.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0098.wav,0,1,0,0,0,0,0,0,0,0,0.093697295,0.4285306,0.027536053,0.09797967,0.13109276,0.05719765,0.31115627,0.17220558,0.1033324,0.060051605,0.0008226144,0.86238074,0.003174401,0.0061098095,0.0059553157,0.06330381,0.39097437,0.03718786,0.033473626,0.09320313,1.6472487e-06,0.9994598,0.0074354005,6.520064e-07,1.699704e-05,0.00021489817,0.035974737,0.021048684,0.018805632,0.07192762
Eckhart_Tolle__Eckhart_Tolle__0098,Eckhart_Tolle__Eckhart_Tolle__0098_seg0004,Eckhart_Tolle__0098.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0098.wav,0,1,0,0,0,0,0,0,0,0,0.11857155,0.12821005,0.043645807,0.08914923,0.14251415,0.1320445,0.34774852,0.2417006,0.085178435,0.05366887,0.019369643,0.89803463,0.006640442,0.0016471674,0.022839509,0.19575007,0.17780215,0.03534981,0.01769839,0.09273714,0.00071153813,0.99929595,2.3433942e-05,3.2178718e-07,2.5671105e-05,0.0007798809,0.016749311,0.0007440566,0.009003429,0.10213448
Eckhart_Tolle__Eckhart_Tolle__0103,Eckhart_Tolle__Eckhart_Tolle__0103_seg0000,Eckhart_Tolle__0103.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0103.wav,0,1,0,0,0,0,0,0,0,0,0.11056036,0.29062432,0.00823824,0.009683706,0.09265927,0.118464306,0.30517995,0.020838693,0.2390287,0.08682,0.0034706872,0.9434579,0.0030677263,0.0077232243,0.08387813,0.009138547,0.23720396,0.09084531,0.018439243,0.15243927,5.7193374e-05,0.9810027,0.00011702944,7.8500896e-05,0.0007623844,1.4677731e-06,0.117262624,0.0067218333,0.007496838,0.19740105
Eckhart_Tolle__Eckhart_Tolle__0103,Eckhart_Tolle__Eckhart_Tolle__0103_seg0001,Eckhart_Tolle__0103.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0103.wav,0,1,0,0,0,0,0,0,0,0,0.11562854,0.65400755,0.039650157,0.05166282,0.16376638,0.06507657,0.2755455,0.08413368,0.12188553,0.2377027,0.00028970448,0.90204084,0.007090484,8.715707e-05,0.08031551,0.00075375644,0.0645178,0.0979604,0.040745694,0.14808556,2.7591734e-05,0.9863557,0.00011979764,0.00010209063,0.027099578,2.0977075e-05,0.011875107,0.0052818498,0.047976997,0.21625097
Eckhart_Tolle__Eckhart_Tolle__0103,Eckhart_Tolle__Eckhart_Tolle__0103_seg0002,Eckhart_Tolle__0103.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0103.wav,0,1,0,0,0,0,0,0,0,0,0.12212379,0.29505628,0.09847434,0.07615368,0.33613062,0.09431649,0.29221842,0.24650908,0.08255334,0.18912852,0.0004117201,0.69971263,0.019443147,0.000108592256,0.13492478,0.004071479,0.17185238,0.07343216,0.034628935,0.27310807,7.584579e-06,0.97842705,0.0076728826,0.00037965178,0.03428819,3.6134144e-05,0.008003812,0.031138415,0.04165728,0.32440606
Eckhart_Tolle__Eckhart_Tolle__0103,Eckhart_Tolle__Eckhart_Tolle__0103_seg0003,Eckhart_Tolle__0103.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0103.wav,0,1,0,0,0,0,0,0,0,0,0.12306739,0.61551166,0.026651945,0.029583419,0.17557083,0.09125871,0.28582904,0.05490727,0.10946857,0.22118373,0.00046669794,0.8937298,0.022412889,4.6200694e-05,0.107918635,0.0007427602,0.058840852,0.114636496,0.09585987,0.19216694,1.5171656e-05,0.97866017,0.0023167327,8.414114e-05,0.16632284,2.1071576e-06,0.0037238344,0.06323459,0.025330659,0.28512856
Eckhart_Tolle__Eckhart_Tolle__0103,Eckhart_Tolle__Eckhart_Tolle__0103_seg0004,Eckhart_Tolle__0103.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0103.wav,0,1,0,0,0,0,0,0,0,0,0.11076379,0.081845455,0.09349616,0.07829764,0.2547561,0.15593536,0.38153982,0.28637916,0.075405106,0.09466892,0.02730104,0.46416083,0.019653281,0.083401576,0.014494633,0.028943308,0.1523651,0.38134038,0.08499252,0.098465346,0.014832938,0.14376478,0.0017261452,0.027700385,0.00072982773,0.004575606,0.6083221,0.019123452,0.25718096,0.083665214
Eckhart_Tolle__Eckhart_Tolle__0108,Eckhart_Tolle__Eckhart_Tolle__0108_seg0000,Eckhart_Tolle__0108.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0108.wav,0,1,0,0,0,0,0,1,0,1,0.11408309,0.6454164,0.027595447,0.084280446,0.12171585,0.06676852,0.32407355,0.11853693,0.09393385,0.11563265,0.004209729,0.36961946,0.01721506,0.0020728202,0.0004039813,0.0060053463,0.18125029,0.15624358,0.1794797,0.08304479,0.00024032555,0.9864698,0.048952654,1.9777648e-05,0.00027731486,0.00033728208,0.0051324917,0.027446516,0.06547182,0.060233127
Eckhart_Tolle__Eckhart_Tolle__0108,Eckhart_Tolle__Eckhart_Tolle__0108_seg0001,Eckhart_Tolle__0108.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0108.wav,0,1,0,0,0,0,0,1,0,1,0.2122257,0.287236,0.059808746,0.01955823,0.14758459,0.15887718,0.21841092,0.12876995,0.0899473,0.2078978,0.010401264,0.9531635,0.00015105346,0.00021444296,0.13978186,0.0035990686,0.13839912,0.0019598745,0.0871097,0.58585155,0.0010602338,0.6112215,0.0001036856,0.00094750803,0.3721539,1.7387036e-05,0.00620223,0.013565563,0.051269438,0.41939214
Eckhart_Tolle__Eckhart_Tolle__0108,Eckhart_Tolle__Eckhart_Tolle__0108_seg0002,Eckhart_Tolle__0108.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0108.wav,0,1,0,0,0,0,0,1,0,1,0.120875254,0.45040992,0.038630098,0.045085575,0.06008223,0.04229528,0.2017908,0.12948146,0.04393317,0.17478807,0.00038603475,0.40684038,8.841632e-06,5.4688433e-05,0.45093274,0.015746132,0.036247823,0.010979039,0.051738974,0.62249196,5.993209e-05,0.23349735,3.4998695e-06,0.00020034042,0.7504054,0.0014304236,0.007852887,0.04043424,0.056085207,0.34480315
Eckhart_Tolle__Eckhart_Tolle__0108,Eckhart_Tolle__Eckhart_Tolle__0108_seg0003,Eckhart_Tolle__0108.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0108.wav,0,1,0,0,0,0,0,1,0,1,0.17488061,0.03805537,0.022686442,0.0081796115,0.030095784,0.090672344,0.13976274,0.058196846,0.327927,0.15559535,0.004990851,0.01697482,0.0015828529,4.261283e-05,0.050908804,0.0008738205,0.09336014,0.2536653,0.084260926,0.056217194,0.002371683,0.11199772,0.0003324185,0.00027537256,0.03557704,0.0009854452,0.008031462,0.44600716,0.014668712,0.064969815
Eckhart_Tolle__Eckhart_Tolle__0108,Eckhart_Tolle__Eckhart_Tolle__0108_seg0004,Eckhart_Tolle__0108.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0108.wav,0,1,0,0,0,0,0,1,0,1,0.2621392,0.009528204,0.031195624,0.010616799,0.01797699,0.10939017,0.12336487,0.12964447,0.27802095,0.08937218,0.0052119754,0.010489319,0.100212365,1.136337e-05,0.024158863,0.07135116,0.08788462,0.8073684,0.04332064,0.055420656,0.030406438,0.25741544,0.0016530842,0.0002613906,0.0083425725,0.0037230118,0.02081722,0.47302637,0.0074928016,0.12100756
Eckhart_Tolle__Eckhart_Tolle__0120,Eckhart_Tolle__Eckhart_Tolle__0120_seg0000,Eckhart_Tolle__0120.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0120.wav,0,1,0,0,0,0,0,0,0,0,0.099445656,0.3769138,0.035705984,0.066489145,0.17390887,0.08586586,0.34126747,0.123255305,0.11510641,0.104153536,0.009070912,0.9481657,0.014789577,0.0054194485,0.0020339272,0.06751471,0.2526156,0.07870344,0.057633433,0.10953928,7.176652e-05,0.9990375,0.00026286262,9.1495997e-07,9.157709e-05,0.00025221126,0.05018241,0.0003780619,0.042784646,0.15187462
Eckhart_Tolle__Eckhart_Tolle__0120,Eckhart_Tolle__Eckhart_Tolle__0120_seg0001,Eckhart_Tolle__0120.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0120.wav,0,1,0,0,0,0,0,0,0,0,0.0950188,0.6043599,0.015285296,0.09943327,0.06251244,0.04987387,0.36598036,0.084023,0.11603625,0.05914318,0.0050855326,0.88438493,0.0005053718,0.0058283117,0.057531517,0.03008126,0.17363128,0.03469678,0.036810398,0.118519105,2.8722386e-06,0.9995573,0.0038872857,5.4616767e-06,4.7540125e-05,0.00019971066,0.013250419,0.02494216,0.0045423973,0.10825299
Eckhart_Tolle__Eckhart_Tolle__0120,Eckhart_Tolle__Eckhart_Tolle__0120_seg0002,Eckhart_Tolle__0120.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0120.wav,0,1,0,0,0,0,0,0,0,0,0.091197416,0.2711188,0.025589304,0.083402015,0.14358404,0.089702286,0.41126606,0.16133276,0.101234265,0.03762416,0.0071953717,0.90817213,0.031297855,0.0036936514,0.03185565,0.030325642,0.15985486,0.08767112,0.09866979,0.0873181,0.00018238625,0.99892384,0.024809977,7.6242704e-06,1.4991571e-05,0.00012940803,0.14369784,0.0030352601,0.035152294,0.07390897
Eckhart_Tolle__Eckhart_Tolle__0120,Eckhart_Tolle__Eckhart_Tolle__0120_seg0003,Eckhart_Tolle__0120.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0120.wav,0,1,0,0,0,0,0,0,0,0,0.10204116,0.22155505,0.03280067,0.09735633,0.09636481,0.07105769,0.29834124,0.20056488,0.13462992,0.053517148,0.004954773,0.9901063,0.0007318136,0.0014070375,0.011643009,0.24936527,0.08060337,0.014572085,0.042782955,0.2298447,0.00010657582,0.9999833,0.00020709728,7.1899562e-06,1.1519244e-05,0.000106644846,0.008330687,0.0010524538,0.008113327,0.27272725
Eckhart_Tolle__Eckhart_Tolle__0120,Eckhart_Tolle__Eckhart_Tolle__0120_seg0004,Eckhart_Tolle__0120.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0120.wav,0,1,0,0,0,0,0,0,0,0,0.10389228,0.50961334,0.029375589,0.06605278,0.112114385,0.04726401,0.29139087,0.10256921,0.15807419,0.101747386,0.017502183,0.9024379,0.0017762868,0.0005284973,0.0032662058,0.011979856,0.18345302,0.012714984,0.06435204,0.15522267,0.00028573224,0.99856406,0.015593035,1.5816193e-05,0.0002750774,0.00016763197,0.0029043327,0.035666592,0.0037304547,0.094018266
Eckhart_Tolle__Eckhart_Tolle__0121,Eckhart_Tolle__Eckhart_Tolle__0121_seg0000,Eckhart_Tolle__0121.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0121.wav,0,1,0,0,0,0,0,0,0,0,0.081832096,0.16081071,0.024686517,0.096270554,0.07037424,0.07311452,0.37675878,0.15053461,0.11493602,0.03760887,0.010512566,0.8216714,0.00051443704,0.037670072,0.010629082,0.09029272,0.2108469,0.05216896,0.034521323,0.08627433,0.035497848,0.99606043,7.996735e-05,0.0011149845,5.591174e-05,0.0024041575,0.021422721,0.0019537422,0.01739916,0.13915953
Eckhart_Tolle__Eckhart_Tolle__0121,Eckhart_Tolle__Eckhart_Tolle__0121_seg0001,Eckhart_Tolle__0121.wav,human_talk_dataset\Eckhart_Tolle\Eckhart_Tolle__0121.wav,0,1,0,0,0,0,0,0,0,0,0.1845211,0.6237865,0.030386623,0.027347036,0.10270978,0.11923078,0.21990977,0.09594489,0.034512002,0.22396076,0.012608192,0.15990627,0.002304053,0.0007131776,0.0057363054,2.6549747e-05,0.09738027,0.30482125,0.02856529,0.1256626,0.00015615126,0.95069593,0.00013412247,0.0003161646,0.018742843,4.0718837e-06,0.082396835,0.022468984,0.02216552,0.31746075
